ID,COUNTRY_NAME,ISO2,ADMIN1,ADMIN2,SITE_NAME,SITE_CODE,LATITUDE,LONGITUDE,TEST_TYPE,INSECTICIDE_CLASS,INSECTICIDE_CONC,INSECTICIDE_INTENSITY,INSECTICIDE_TYPE,YEAR_START,VECTOR_SPECIES,STAGE_ORIGIN,MOSQUITO_NUMBER,TIME_HOLDING_POSTEXPOSURE,MORTALITY_ADJUSTED,RESISTANCE_INTENSITY,DATA_SOURCE,CITATION,CITATION_URL,DATA_CURATOR
IRInt486,Burkina Faso,BF,Gaoua,Gaoua,Gaoua,IRBF13,10.3333,-3.18333,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,85.51,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt494,Burkina Faso,BF,Banfora,Mangodara,Mangodara,IRBF36,9.905253,-4.353365,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,82.61,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt496,Burkina Faso,BF,Bobo,Karangasso-Vigue,Karangasso-vigue Rural,IRBF80,11.016667,-4.033333,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,97.83,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt505,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,7.50%,10,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,97.83,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt508,Burkina Faso,BF,Ouahigouya,Seguenega,Seguenega,IRBF49,13.433971,-1.960708,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,94.2,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt51,Côte d’Ivoire,CI,San-Pedro,San Pedro,San-Pedro,IRCI57,4.758807,-6.691275,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,47.47,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt101,Côte d’Ivoire,CI,Goh,Gagnoa 1,Gagnoa,IRCI26,6.151442,-5.95154,WHO tube test,Pyrethroids,0.50%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,40.68,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt108,Côte d’Ivoire,CI,San-Pedro,San Pedro,San-Pedro,IRCI57,4.758807,-6.691275,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,8.22,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt12,Senegal,SN,Kedougou,Kédougou,Kedougou,IRSN25,12.55438,-12.17323,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,100,Low intensity,Not available,"Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418",https://pubmed.ncbi.nlm.nih.gov/33255805/,World Health Organization
IRInt14,Senegal,SN,Tambacounda,Tambacounda,Tambacounda,IRSN55,13.76888,-13.66722,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,94.3,Moderate to high intensity,Not available,"Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418",https://pubmed.ncbi.nlm.nih.gov/33255805/,World Health Organization
IRInt449,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,91.76,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt470,Burkina Faso,BF,Dedougou,Solenzo,Solenzo,IRBF54,12.183625,-4.073765,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,45.29,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt473,Burkina Faso,BF,Dedougou,Nouna,Nouna,IRBF40,12.715024,-3.863863,WHO tube test,Pyrethroids,0.50%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,45.65,High intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt476,Burkina Faso,BF,Ouagadougou,Boulmiougou,Ouagadougou,IRBF42,12.358651,-1.606883,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,66.3,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt48,Côte d’Ivoire,CI,Gbeke,Sakassou,Sakassou,IRCI87,7.442324,-5.293114,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,17.8,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt482,Burkina Faso,BF,Kaya,Kaya,Kaya,IRBF18,13.0859,-1.0824,WHO tube test,Pyrethroids,0.25%,5,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,29.35,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt489,Burkina Faso,BF,Gaoua,Diebougou,Diébougou,IRBF9,10.964122,-3.257144,WHO tube test,Pyrethroids,7.50%,10,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,100,Low intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt502,Burkina Faso,BF,Dedougou,Boromo,Boromo,IRBF5,11.750001,-2.933334,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),~100,undefined,72.46,Moderate to high intensity,Not available,Hien AS et al. (2021) Evidence supporting deployment of next generation insecticide treated nets in Burkina Faso: bioassays with either chlorfenapyr or piperonyl butoxide increase mortality of pyrethroid-resistant Anopheles gambiae. Malar J. 2021 Oct 18;20(1):406.,https://pubmed.ncbi.nlm.nih.gov/34663348/,World Health Organization
IRInt531,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,undefined,84,Moderate to high intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt54,Côte d’Ivoire,CI,Indenie-Djuablin,Abengourou,Abengourou,IRCI1,6.729096,-3.49632,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,42.58,Moderate to high intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt540,Benin,BJ,Littoral,Cotonou,Cotonou,IRBJ32,6.3667,2.4334,"CDC bottle bioassay, adults",Pyrethroids,7.50%,10,Permethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),91,undefined,98.9,Moderate intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt541,Benin,BJ,Littoral,Cotonou,Cotonou,IRBJ32,6.3667,2.4334,"CDC bottle bioassay, adults",Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),84,undefined,91.6,Moderate to high intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt95,Côte d’Ivoire,CI,Bounkani,Bouna,Bouna,IRCI17,9.271,-2.992,WHO tube test,Pyrethroids,0.50%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,17.07,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRInt97,Côte d’Ivoire,CI,Haut-Sassandra,Daloa,Daloa,IRCI19,6.8777,-6.4513,WHO tube test,Pyrethroids,0.50%,10,Alpha-cypermethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,23.39,High intensity,Not available,Kouassi B et al.(2020) Susceptibility of Anopheles gambiae from Cote d’Ivoire to insecticides used on insecticide_treated nets: evaluating the additional entomological impact of piperonyl butoxide and chlorfenapyr. Malar J 2020 19:454,https://pubmed.ncbi.nlm.nih.gov/33298071/,World Health Organization
IRSNI2022019,Senegal,SN,Tambacounda,Tambacounda,Koussanar,IRSN99,13.86377,-14.08185,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2021,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),107,undefined,84,Moderate to high intensity,U.S. President's Malaria Initiative,U.S. President's Malaria Initiative,NA,World Health Organization
IRInt142,Cameroon,CM,Centre,Mfou,Mfoundi,IRCM152,3.699,11.557,WHO tube test,Organophosphates,1.25%,5,Pirimiphos-methyl,2019,An. gambiae s.s.,UNDEFINED,61,undefined,96.75,Moderate to high intensity,Not available,"Nkemngo et al. (2020) Multiple insecticide resistance and Plasmodium infection in the principal malaria vectors Anopheles funestus and Anopheles gambiae in a forested locality close to the Yaounde airport, Cameroon, Wellcome Open Research 2020, 5:157",https://pubmed.ncbi.nlm.nih.gov/33204845/,World Health Organization
IRInt15,Senegal,SN,Tambacounda,Tambacounda,Tambacounda,IRSN55,13.76888,-13.66722,WHO tube test,Pyrethroids,7.50%,10,Permethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,95.3,High intensity,Not available,"Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418",https://pubmed.ncbi.nlm.nih.gov/33255805/,World Health Organization
IRInt166,Uganda,UG,Busoga,Mayuge,Bubbalya,IRUG181,0.457,33.478,WHO tube test,Pyrethroids,3.75%,5,Permethrin,2020,An. gambiae s.l.,UNDEFINED,Not available,undefined,74.03,Moderate to high intensity,Not available,"Tchouakui et al. (2021)  Pyrethroid Resistance Aggravation in Ugandan Malaria Vectors Is Reducing Bednet Efficacy. Pathogens 2021, 10, 415.",https://pubmed.ncbi.nlm.nih.gov/33915866/,World Health Organization
IRInt173,Uganda,UG,Bukedi,Busia,Bumunji,IRUG180,0.396,34.077,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2020,An. funestus s.s.,UNDEFINED,Not available,undefined,60.17,High intensity,Not available,"Tchouakui et al. (2021)  Pyrethroid Resistance Aggravation in Ugandan Malaria Vectors Is Reducing Bednet Efficacy. Pathogens 2021, 10, 415.",https://pubmed.ncbi.nlm.nih.gov/33915866/,World Health Organization
IRInt18,Senegal,SN,Tambacounda,Tambacounda,Tambacounda,IRSN55,13.76888,-13.66722,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2018,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),Not available,undefined,88,N/A,Not available,"Gueye O et al. (2020) Insecticide Resistance Profiling of Anopheles coluzzii and Anopheles gambiae Populations in the Southern Senegal: Role of Target Sites and Metabolic Resistance Mechanisms. Genes 2020, 11, 1418",https://pubmed.ncbi.nlm.nih.gov/33255805/,World Health Organization
IRInt186,Kenya,KE,Bungoma County,Bumula,Kimaeti,IRKE176,0.59,34.39,WHO tube test,Pyrethroids,0.05%,1,Deltamethrin,2019,An. gambiae s.l.,UNDEFINED,Not available,undefined,31,N/A,Kenya Medical Research Institute,Owour et al. (2021) Insecticide resistance status of indoor and outdoor resting malaria vectors in a highland and lowland site in Western Kenya. PLoS ONE 16(3): e0240771.,https://pubmed.ncbi.nlm.nih.gov/33647049/,World Health Organization
IRInt193,Benin,BJ,Littoral,Cotonou,Cotonou,IRBJ32,6.3667,2.4334,WHO tube test,Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),95,undefined,40,Moderate to high intensity,Centre de Recherches Entomologiques de Cotonou,"Sagbohan et al. (2021) Intensity and mechanisms of deltamethrin and permethrin resistance in Anopheles gambiae s.l. populations in southern Benin. Parasites Vectors 14, 202 (2021).",https://pubmed.ncbi.nlm.nih.gov/33853655/,World Health Organization
IRInt522,Cameroon,CM,Extreme Nord,Maga,Simatou,IRCM121,10.866667,15,WHO tube test,Carbamates,1%,10,Propoxur,2019,An. gambiae s.l.,UNDEFINED,80-108,undefined,94.12,High intensity,"Centre for Research in Infectious Diseases, Yaounde",Binyang AJ et al. (2022) Distribution of acetylcholinesterase (Ace-1R) target-site G119S mutation and resistance to carbamates and organophosphates in Anopheles gambiae sensu lato populations from Cameroon. Parasit Vectors. 2022 Feb 14;15(1):53.,https://pubmed.ncbi.nlm.nih.gov/35164852/,World Health Organization
IRInt530,Benin,BJ,Outmt,Porto-Novo,Porto Novo,IRBJ104,6.4969,2.6289,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),85,undefined,96.5,High intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt534,Benin,BJ,Borgou,Parakou,Parakou,IRBJ101,9.351253,2.574577,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),96,undefined,72,High intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt545,Benin,BJ,Outmt,Porto-Novo,Porto Novo,IRBJ104,6.4969,2.6289,"CDC bottle bioassay, adults",Pyrethroids,0.25%,5,Deltamethrin,2017,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),89,undefined,94.4,Moderate to high intensity,CREC,"Kpanou CD et al. (2022) Assessing Insecticide Susceptibility and Resistance Intensity of Anopheles gambiae s.l. Populations From Some Districts of Benin Republic, West Africa. J Med Entomol. 2022 Mar 31:tjac037.",https://pubmed.ncbi.nlm.nih.gov/35357491/,World Health Organization
IRInt560,Malawi,MW,Southern,Chikwawa,Chakanira,IRMW84,-16.021986,34.818929,"CDC bottle bioassay, adults",Pyrethroids,125µg,10,Alpha-cypermethrin,2018,An. funestus s.l.,F0_ADULTS_(WILD_COLLECTED),65,undefined,94.5,High intensity,Not available,"Kumala J et al. (2022) Intensity of insecticide resistance in the major malaria vector Anopheles funestus from Chikwawa, rural Southern Malawi. Parasit Vectors. 2022 Jun 21;15(1):220.",https://pubmed.ncbi.nlm.nih.gov/35729623/,World Health Organization
IRInt568,Cameroon,CM,Centre,Djoungolo,Yaounde,IRCM125,3.866667,11.516667,WHO tube test,Pyrethroids,0.50%,5,Deltamethrin,2019,An. gambiae s.l.,F0_ADULTS_(FROM_WILD_LARVAE),100,undefined,95,High intensity,OCEAC (Organisation de Coordination pour la lutte contre les Endemies en Afrique Centrale),"Sonhafouo-Chiana N et al. (2022) Rapid evolution of insecticide resistance and patterns of pesticides usage in agriculture in the city of Yaoundé, Cameroon. Parasit Vectors. 2022 Jun 2;15(1):186.",https://pubmed.ncbi.nlm.nih.gov/35655243/,World Health Organization
